fips,votes_dem,votes_gop,total_votes,per_dem,per_gop,diff,per_point_diff,state_abbr,county_name,trump_margin,foreign_pop,state_abbr_new,county_new,foreign_pop_09,name_matches,found_diff
19139,8284,9549,19086,0.4340354186,0.5003143666,1265,6.63%,IA,Muscatine County,3.546795267,0,IA,Muscatine,6,Good,0
19141,1314,5735,7348,0.1788241698,0.7804844856,4421,60.17%,IA,O'Brien County,31.35905802,0,IA,O'Brien,2.8,Good,0
19143,552,2528,3197,0.1726618705,0.79074132,1976,61.81%,IA,Osceola County,32.07792208,0,IA,Osceola,4.5,Good,0
19145,1801,4875,6968,0.258467279,0.6996268657,3074,44.12%,IA,Page County,23.02276812,0,IA,Page,2,Good,0
19147,1395,3079,4674,0.2984595635,0.6587505349,1684,36.03%,IA,Palo Alto County,18.81984801,0,IA,Palo Alto,1.3,Good,0
19149,2878,9659,13057,0.2204181665,0.7397564525,6781,51.93%,IA,Plymouth County,27.04394991,0,IA,Plymouth,1.8,Good,0
19151,962,2692,3831,0.2511093709,0.7026885931,1730,45.16%,IA,Pocahontas County,23.67268747,0,IA,Pocahontas,1.8,Good,0
19153,119671,93421,228420,0.5239077139,0.4089878294,26250,11.49%,IA,Polk County,-6.159311471,8.6,IA,Polk,8.5,Good,0.01162790698
19155,15341,24441,42226,0.3633069673,0.5788140009,9100,21.55%,IA,Pottawattamie County,11.43733347,5.1,IA,Pottawattamie,3.3,Good,0.3529411765
19157,4272,4936,9693,0.440730424,0.5092334675,664,6.85%,IA,Poweshiek County,3.605560382,0,IA,Poweshiek,3.1,Good,0
19159,753,1820,2684,0.2805514158,0.6780923994,1067,39.75%,IA,Ringgold County,20.73455111,0,IA,Ringgold,0.7,Good,0
19161,1269,3692,5158,0.2460255913,0.7157813106,2423,46.98%,IA,Sac County,24.42047974,0,IA,Sac,1.2,Good,0
19163,40302,39083,84878,0.4748226867,0.4604608968,1219,1.44%,IA,Scott County,-0.7677772879,3.7,IA,Scott,3.4,Good,0.08108108108
19165,1649,4340,6270,0.2629984051,0.692185008,2691,42.92%,IA,Shelby County,22.46618801,0,IA,Shelby,2,Good,0
19167,2289,14761,17989,0.1272444272,0.8205570071,12472,69.33%,IA,Sioux County,36.57478006,0,IA,Sioux,6.3,Good,0
19169,25085,19111,48910,0.5128808015,0.3907380904,5974,12.21%,IA,Story County,-6.758530184,9.8,IA,Story,8.3,Good,0.1530612245
19171,3194,4968,8636,0.3698471515,0.575266327,1774,20.54%,IA,Tama County,10.86743445,0,IA,Tama,2.8,Good,0
19173,755,2108,3003,0.2514152514,0.701964702,1353,45.05%,IA,Taylor County,23.62906043,0,IA,Taylor,3.4,Good,0
19175,1920,3521,5768,0.3328710125,0.6104368932,1601,27.76%,IA,Union County,14.71236905,0,IA,Union,1,Good,0
19177,843,2524,3526,0.2390811117,0.7158252978,1681,47.67%,IA,Van Buren County,24.96287496,0,IA,Van Buren,0.8,Good,0
19179,5591,8710,14996,0.3728327554,0.5808215524,3119,20.80%,IA,Wapello County,10.90483183,0,IA,Wapello,6.8,Good,0
19181,10371,14773,26916,0.3853098529,0.5488556992,4402,16.35%,IA,Warren County,8.753579383,0,IA,Warren,1.2,Good,0
19183,3938,6170,10824,0.3638211382,0.5700295639,2232,20.62%,IA,Washington County,11.04075979,0,IA,Washington,2.7,Good,0
19185,719,2069,2921,0.2461485793,0.7083190688,1350,46.22%,IA,Wayne County,24.21090387,0,IA,Wayne,0.8,Good,0
19187,6293,10049,17239,0.3650443761,0.5829224433,3756,21.79%,IA,Webster County,11.49186146,0,IA,Webster,2.2,Good,0
19189,1920,3437,5717,0.3358404758,0.601189435,1517,26.53%,IA,Winnebago County,14.15904424,0,IA,Winnebago,3.2,Good,0
19191,5238,5332,11217,0.466969778,0.4753499153,94,0.84%,IA,Winneshiek County,0.4446546831,0,IA,Winneshiek,2.1,Good,0
19193,16102,24627,42933,0.3750494957,0.573614702,8525,19.86%,IA,Woodbury County,10.46551597,7.3,IA,Woodbury,8.3,Good,0.1369863014
19195,1523,2443,4216,0.3612428843,0.579459203,920,21.82%,IA,Worth County,11.598588,0,IA,Worth,1.1,Good,0
19197,1890,3790,5949,0.3177004539,0.6370818625,1900,31.94%,IA,Wright County,16.72535211,0,IA,Wright,4.5,Good,0
16001,75676,93748,195587,0.3869173309,0.47931611,18072,9.24%,ID,Ada County,5.333364813,6.1,ID,Ada,5.9,Good,0.03278688525
16003,415,1556,2183,0.1901053596,0.7127805772,1141,52.27%,ID,Adams County,28.94469812,0,ID,Adams,1,Good,0
16005,10342,17180,33405,0.3095943721,0.5142942673,6838,20.47%,ID,Bannock County,12.42278904,4,ID,Bannock,3.1,Good,0.225
16007,255,2203,2928,0.08709016393,0.7523907104,1948,66.53%,ID,Bear Lake County,39.62571196,0,ID,Bear Lake,1.3,Good,0
16009,780,3101,4192,0.1860687023,0.7397423664,2321,55.37%,ID,Benewah County,29.90208709,0,ID,Benewah,2.3,Good,0
16011,2924,10907,16625,0.1758796992,0.6560601504,7983,48.02%,ID,Bingham County,28.85908466,0,ID,Bingham,7.1,Good,0
16013,6416,3340,10723,0.5983400168,0.3114799963,3076,28.69%,ID,Blaine County,-15.76465765,0,ID,Blaine,13.6,Good,0
16015,777,2673,3812,0.2038300105,0.7012067156,1896,49.74%,ID,Boise County,27.47826087,0,ID,Boise,2.2,Good,0
16017,5140,10220,16815,0.3056794529,0.6077906631,5080,30.21%,ID,Bonner County,16.53645833,0,ID,Bonner,1.9,Good,0
16019,8930,26699,44212,0.2019813625,0.6038858229,17769,40.19%,ID,Bonneville County,24.93614752,5.3,ID,Bonneville,5.6,Good,0.05660377358
16021,933,3789,5150,0.1811650485,0.7357281553,2856,55.46%,ID,Boundary County,30.24142313,0,ID,Boundary,2.7,Good,0
16023,160,914,1230,0.1300813008,0.7430894309,754,61.30%,ID,Butte County,35.10242086,0,ID,Butte,2.6,Good,0
16025,110,410,599,0.183639399,0.6844741235,300,50.08%,ID,Camas County,28.84615385,0,ID,Camas,11.2,Good,0
16027,16683,46755,72007,0.2316858083,0.6493118725,30072,41.76%,ID,Canyon County,23.70188215,7.4,ID,Canyon,8.4,Good,0.1351351351
16029,271,2275,3035,0.08929159802,0.7495881384,2004,66.03%,ID,Caribou County,39.35585232,0,ID,Caribou,2.8,Good,0
16031,1036,5949,8178,0.1266813402,0.7274394718,4913,60.08%,ID,Cassia County,35.16821761,0,ID,Cassia,9.7,Good,0
16033,44,203,283,0.1554770318,0.7173144876,159,56.18%,ID,Clark County,32.18623482,0,ID,Clark,34.8,Good,0
16035,704,2852,3801,0.1852144173,0.7503288608,2148,56.51%,ID,Clearwater County,30.20247469,0,ID,Clearwater,2,Good,0
16037,427,1777,2413,0.1769581434,0.7364276834,1350,55.95%,ID,Custer County,30.6261343,0,ID,Custer,1.9,Good,0
16039,1814,5816,8519,0.2129357906,0.6827092382,4002,46.98%,ID,Elmore County,26.22542595,0,ID,Elmore,9.9,Good,0
16041,385,3901,5499,0.07001272959,0.7094017094,3516,63.94%,ID,Franklin County,41.01726552,0,ID,Franklin,2.9,Good,0
16043,651,4091,5714,0.1139306965,0.715960798,3440,60.20%,ID,Fremont County,36.27161535,0,ID,Fremont,5.7,Good,0
16045,1229,5980,7952,0.1545523139,0.7520120724,4751,59.75%,ID,Gem County,32.95186572,0,ID,Gem,4.4,Good,0
16047,930,3743,5191,0.1791562319,0.7210556733,2813,54.19%,ID,Gooding County,30.09843783,0,ID,Gooding,15.8,Good,0
16049,1196,6441,8223,0.1454457011,0.7832907698,5245,63.78%,ID,Idaho County,34.33940029,0,ID,Idaho,1.2,Good,0
16051,976,8436,11471,0.08508412519,0.7354197542,7460,65.03%,ID,Jefferson County,39.63025924,0,ID,Jefferson,4.2,Good,0
16053,2117,7347,10667,0.198462548,0.6887597263,5230,49.03%,ID,Jerome County,27.63102282,0,ID,Jerome,17.1,Good,0
16055,16264,44449,66286,0.2453610114,0.67056392,28185,42.52%,ID,Kootenai County,23.21166801,2.4,ID,Kootenai,2.3,Good,0.04166666667
16057,8093,7255,18146,0.4459936074,0.3998126309,838,4.62%,ID,Latah County,-2.729997394,0,ID,Latah,3.8,Good,0
16059,733,3011,4068,0.180186824,0.7401671583,2278,56%,ID,Lemhi County,30.42200855,0,ID,Lemhi,1.5,Good,0
16061,270,1202,1590,0.1698113208,0.7559748428,932,58.62%,ID,Lewis County,31.6576087,0,ID,Lewis,2.5,Good,0
16063,360,1184,1748,0.2059496568,0.6773455378,824,47.14%,ID,Lincoln County,26.68393782,0,ID,Lincoln,13.8,Good,0
16065,1201,8941,15687,0.07656020909,0.5699623892,7740,49.34%,ID,Madison County,38.15815421,0,ID,Madison,4.6,Good,0
16067,1167,4887,6870,0.1698689956,0.7113537118,3720,54.15%,ID,Minidoka County,30.7234886,0,ID,Minidoka,12.4,Good,0
16069,4828,10699,17195,0.2807792963,0.6222157604,5871,34.14%,ID,Nez Perce County,18.90577703,0,ID,Nez Perce,1.9,Good,0
16071,184,1531,2068,0.08897485493,0.7403288201,1347,65.14%,ID,Oneida County,39.27113703,0,ID,Oneida,1.5,Good,0
16073,591,3052,3920,0.1507653061,0.7785714286,2461,62.78%,ID,Owyhee County,33.77710678,0,ID,Owyhee,10.3,Good,0
16075,892,4306,5703,0.1564089076,0.7550412064,3414,59.86%,ID,Payette County,32.83955367,0,ID,Payette,5,Good,0
16077,699,1666,2758,0.253444525,0.6040609137,967,35.06%,ID,Power County,20.44397463,0,ID,Power,13.4,Good,0
16079,1384,3297,5120,0.2703125,0.6439453125,1913,37.36%,ID,Shoshone County,20.43366802,0,ID,Shoshone,1.7,Good,0
16081,2157,2161,4966,0.4343536045,0.4351590818,4,0.08%,ID,Teton County,0.04631773969,0,ID,Teton,10.2,Good,0
16083,6844,21063,31893,0.2145925438,0.660427053,14219,44.58%,ID,Twin Falls County,25.4756871,7.1,ID,Twin Falls,8.5,Good,0.1971830986
16085,1913,2906,5349,0.3576369415,0.5432791176,993,18.56%,ID,Valley County,10.30296742,0,ID,Valley,2.2,Good,0
16087,776,3283,4454,0.1742254154,0.737090256,2507,56.29%,ID,Washington County,30.88199064,0,ID,Washington,7.5,Good,0
17001,7633,22732,31770,0.2402581051,0.7155177841,15099,47.53%,IL,Adams County,24.86250617,1.6,IL,Adams,1.5,Good,0.0625
17003,1262,1496,2820,0.4475177305,0.5304964539,234,8.30%,IL,Alexander County,4.242204496,0,IL,Alexander,1.3,Good,0
17005,2066,4884,7462,0.276869472,0.6545162155,2818,37.76%,IL,Bond County,20.27338129,0,IL,Bond,1.5,Good,0
17007,8952,12261,22604,0.3960360998,0.5424261193,3309,14.64%,IL,Boone County,7.799462594,0,IL,Boone,11.3,Good,0
17009,475,1776,2336,0.2033390411,0.7602739726,1301,55.69%,IL,Brown County,28.89826744,0,IL,Brown,2.8,Good,0
17011,6010,9264,16303,0.3686438079,0.5682389744,3254,19.96%,IL,Bureau County,10.65208852,0,IL,Bureau,3.6,Good,0
17013,739,1719,2556,0.2891236307,0.6725352113,980,38.34%,IL,Calhoun County,19.93490643,0,IL,Calhoun,1.6,Good,0
17015,2437,4428,7354,0.3313842807,0.6021212945,1991,27.07%,IL,Carroll County,14.5010925,0,IL,Carroll,3.3,Good,0
17017,1617,3216,5054,0.3199445983,0.6363276613,1599,31.64%,IL,Cass County,16.54252017,0,IL,Cass,10.3,Good,0
17019,49694,33235,89196,0.5571326068,0.3726063949,16459,18.45%,IL,Champaign County,-9.92354906,12.2,IL,Champaign,11.7,Good,0.04098360656
17021,3982,10522,15310,0.2600914435,0.6872632266,6540,42.72%,IL,Christian County,22.54550469,0,IL,Christian,1.5,Good,0
17023,1873,5620,7819,0.2395446988,0.71876199,3747,47.92%,IL,Clark County,25.00333645,0,IL,Clark,1,Good,0
17025,1014,5009,6278,0.1615164065,0.7978655623,3995,63.63%,IL,Clay County,33.16453595,0,IL,Clay,0.9,Good,0
17027,3939,12394,17268,0.2281097985,0.7177438036,8455,48.96%,IL,Clinton County,25.88318129,0,IL,Clinton,1.6,Good,0
17029,7285,12985,21580,0.3375810936,0.6017145505,5700,26.41%,IL,Coles County,14.06018747,0,IL,Coles,1.9,Good,0
17031,1528582,440213,2055215,0.743757709,0.2141931623,1088369,52.96%,IL,Cook County,-27.64048568,21.5,IL,Cook,21.1,Good,0.01860465116
17033,1969,6146,8507,0.2314564476,0.7224638533,4177,49.10%,IL,Crawford County,25.73629082,0,IL,Crawford,1.1,Good,0
17035,1028,4200,5513,0.1864683475,0.7618356612,3172,57.54%,IL,Cumberland County,30.33664881,0,IL,Cumberland,1.1,Good,0
17039,1907,5072,7469,0.2553219976,0.6790735038,3165,42.38%,IL,De Witt County,22.67516836,0,IL,De Witt,1.1,Good,0
17037,20348,19051,42605,0.4775965262,0.4471540899,1297,3.04%,IL,DeKalb County,-1.645980862,6.1,IL,DeKalb,6.9,Good,0.131147541
17041,1946,5695,8089,0.2405736185,0.7040425269,3749,46.35%,IL,Douglas County,24.5321293,0,IL,Douglas,4.3,Good,0
17043,222499,164355,412929,0.5388311308,0.3980224203,58144,14.08%,IL,DuPage County,-7.514979812,19.3,IL,DuPage,18.4,Good,0.04663212435
17045,1778,5634,7783,0.2284466144,0.7238853912,3856,49.54%,IL,Edgar County,26.01187264,0,IL,Edgar,1,Good,0
17047,432,2777,3312,0.1304347826,0.8384661836,2345,70.80%,IL,Edwards County,36.53786226,0,IL,Edwards,0.6,Good,0
17049,3071,13613,17428,0.1762106954,0.7810993803,10542,60.49%,IL,Effingham County,31.59314313,0,IL,Effingham,0.9,Good,0
17051,1814,7363,9515,0.1906463479,0.7738307935,5549,58.32%,IL,Fayette County,30.23319167,0,IL,Fayette,1.6,Good,0
17053,1410,4474,6289,0.2242009858,0.7114008586,3064,48.72%,IL,Ford County,26.03670972,0,IL,Ford,0.8,Good,0
17055,4711,13101,18533,0.2541952193,0.7069012033,8390,45.27%,IL,Franklin County,23.55153829,0,IL,Franklin,0.8,Good,0
17057,6118,8482,15609,0.3919533602,0.5434044462,2364,15.15%,IL,Fulton County,8.095890411,0,IL,Fulton,1.7,Good,0
17059,656,1942,2691,0.2437755481,0.7216648086,1286,47.79%,IL,Gallatin County,24.74980754,0,IL,Gallatin,0.3,Good,0
17061,1202,4139,5542,0.2168892097,0.7468422952,2937,53%,IL,Greene County,27.49485115,0,IL,Greene,0.6,Good,0
17063,8021,13417,22891,0.3503997204,0.5861255515,5396,23.57%,IL,Grundy County,12.58512921,0,IL,Grundy,3.9,Good,0
17065,800,3205,4143,0.1930967898,0.773594014,2405,58.05%,IL,Hamilton County,30.02496879,0,IL,Hamilton,0.3,Good,0
17067,1744,5713,7818,0.2230749552,0.7307495523,3969,50.77%,IL,Hancock County,26.61257879,0,IL,Hancock,1.2,Good,0
17069,419,1650,2133,0.1964369433,0.7735583685,1231,57.71%,IL,Hardin County,29.74867086,0,IL,Hardin,0.8,Good,0
17071,1151,2153,3480,0.3307471264,0.6186781609,1002,28.79%,IL,Henderson County,15.16343826,0,IL,Henderson,1.8,Good,0
17073,8835,13962,24232,0.3646005282,0.5761802575,5127,21.16%,IL,Henry County,11.24490064,0,IL,Henry,2.4,Good,0
17075,2496,9728,12923,0.1931440068,0.7527663855,7232,55.96%,IL,Iroquois County,29.58115183,0,IL,Iroquois,3.6,Good,0
17077,11619,10889,24509,0.4740707495,0.4442857726,730,2.98%,IL,Jackson County,-1.621645637,0,IL,Jackson,5.6,Good,0
17079,924,3973,5104,0.1810344828,0.7784090909,3049,59.74%,IL,Jasper County,31.13130488,0,IL,Jasper,1,Good,0
17081,4408,11681,16818,0.2621001308,0.6945534546,7273,43.25%,IL,Jefferson County,22.60239915,0,IL,Jefferson,1.3,Good,0
17083,2673,7737,10909,0.2450270419,0.7092309103,5064,46.42%,IL,Jersey County,24.32276657,0,IL,Jersey,1.3,Good,0
17085,4452,6113,11177,0.3983179744,0.5469267245,1661,14.86%,IL,Jo Daviess County,7.860861335,0,IL,Jo Daviess,3.1,Good,0
17087,1135,4644,6017,0.1886322087,0.7718131959,3509,58.32%,IL,Johnson County,30.35992386,0,IL,Johnson,1.4,Good,0
17089,99389,82087,193500,0.5136382429,0.4242222222,17302,8.94%,IL,Kane County,-4.767021535,18.5,IL,Kane,18.1,Good,0.02162162162
17091,18908,25081,46556,0.4061345476,0.5387275539,6173,13.26%,IL,Kankakee County,7.016526859,5.2,IL,Kankakee,4.7,Good,0.09615384615
17093,23392,24152,50815,0.4603365148,0.4752927285,760,1.50%,IL,Kendall County,0.7992596332,8.6,IL,Kendall,9.3,Good,0.08139534884
17095,9939,10658,21964,0.4525132034,0.4852485886,719,3.27%,IL,Knox County,1.745399816,0,IL,Knox,2.2,Good,0
17097,168186,108608,293574,0.5728913323,0.3699510175,59578,20.29%,IL,Lake County,-10.76215525,18.3,IL,Lake,18.1,Good,0.01092896175
17099,19277,26269,48447,0.3978987347,0.5422213966,6992,14.43%,IL,LaSalle County,7.675756378,3.7,IL,LaSalle,3.3,Good,0.1081081081
17101,1288,4517,6039,0.2132803444,0.7479715185,3229,53.47%,IL,Lawrence County,27.81223084,0,IL,Lawrence,2.6,Good,0
17103,5499,8597,15215,0.3614196517,0.5650345054,3098,20.36%,IL,Lee County,10.98893303,0,IL,Lee,2.3,Good,0
17105,4005,10197,15096,0.2653020668,0.6754769475,6192,41.02%,IL,Livingston County,21.79974651,0,IL,Livingston,1.5,Good,0
17107,3301,8167,12130,0.272135202,0.6732893652,4866,40.12%,IL,Logan County,21.21555633,0,IL,Logan,1.8,Good,0
17115,18211,26782,47283,0.3851489965,0.5664192204,8571,18.13%,IL,Macon County,9.524814971,1.8,IL,Macon,2.1,Good,0.1666666667
17117,6532,14194,21881,0.2985238335,0.6486906449,7662,35.02%,IL,Macoupin County,18.48402972,0,IL,Macoupin,0.8,Good,0
17119,50336,70295,127902,0.3935513127,0.5496004754,19959,15.60%,IL,Madison County,8.272749128,2.2,IL,Madison,2.4,Good,0.09090909091
17121,4231,11677,16600,0.2548795181,0.7034337349,7446,44.86%,IL,Marion County,23.40331908,0,IL,Marion,0.9,Good,0
17123,1784,3776,5903,0.3022192106,0.6396747417,1992,33.75%,IL,Marshall County,17.91366906,0,IL,Marshall,2,Good,0
17125,2008,4051,6433,0.3121405254,0.6297217472,2043,31.76%,IL,Mason County,16.85921769,0,IL,Mason,1.1,Good,0
17127,1555,4844,6633,0.2344338912,0.7302879542,3289,49.59%,IL,Massac County,25.69932802,0,IL,Massac,0.6,Good,0
17109,5278,6789,12910,0.4088303641,0.5258714175,1511,11.70%,IL,McDonough County,6.260876771,0,IL,McDonough,3.4,Good,0
17111,59827,71117,140145,0.4268935745,0.5074529951,11290,8.06%,IL,McHenry County,4.311003177,9.8,IL,McHenry,9.4,Good,0.04081632653
17113,35918,37081,78995,0.4546870055,0.4694094563,1163,1.47%,IL,McLean County,0.7965862546,6.1,IL,McLean,6,Good,0.01639344262
17129,1808,4230,6423,0.2814884011,0.6585707613,2422,37.71%,IL,Menard County,20.05631004,0,IL,Menard,0.4,Good,0
17131,3061,4800,8417,0.3636687656,0.5702744446,1739,20.66%,IL,Mercer County,11.06093372,0,IL,Mercer,1,Good,0
17133,5522,12614,19074,0.2895040369,0.6613190731,7092,37.18%,IL,Monroe County,19.55227172,0,IL,Monroe,0.8,Good,0
17135,3490,8616,12829,0.2720399096,0.6716033986,5126,39.96%,IL,Montgomery County,21.17132001,0,IL,Montgomery,1.3,Good,0
17137,4693,9060,14607,0.3212843157,0.6202505648,4367,29.90%,IL,Morgan County,15.87653603,0,IL,Morgan,1.8,Good,0
17139,1476,4453,6209,0.2377194395,0.7171847318,2977,47.95%,IL,Moultrie County,25.10541407,0,IL,Moultrie,1.4,Good,0
17141,8025,14344,23798,0.3372132112,0.602739726,6319,26.55%,IL,Ogle County,14.12445796,0,IL,Ogle,4.9,Good,0
17143,37436,35299,77465,0.4832634093,0.4556767572,2137,2.76%,IL,Peoria County,-1.469031415,5.2,IL,Peoria,5,Good,0.03846153846
17145,2433,6816,9706,0.2506696889,0.7022460334,4383,45.16%,IL,Perry County,23.69445345,0,IL,Perry,1.8,Good,0
17147,2633,5623,8899,0.2958759411,0.6318687493,2990,33.60%,IL,Piatt County,18.10804264,0,IL,Piatt,1.3,Good,0
17149,1412,5749,7458,0.1893268973,0.7708500939,4337,58.15%,IL,Pike County,30.28208351,0,IL,Pike,0.6,Good,0
17151,374,1678,2132,0.1754221388,0.787054409,1304,61.16%,IL,Pope County,31.77387914,0,IL,Pope,2.5,Good,0
17153,817,1583,2473,0.3303679741,0.6401132228,766,30.97%,IL,Pulaski County,15.95833333,0,IL,Pulaski,1.7,Good,0
17155,1143,1762,3076,0.3715864759,0.5728218466,619,20.12%,IL,Putnam County,10.65404475,0,IL,Putnam,1.5,Good,0
17157,3421,9992,14032,0.243799886,0.7120866591,6571,46.83%,IL,Randolph County,24.49489301,0,IL,Randolph,1.1,Good,0
17159,1579,5736,7630,0.2069462647,0.7517693316,4157,54.48%,IL,Richland County,28.41421736,0,IL,Richland,1.6,Good,0
17161,32258,26969,62971,0.5122675517,0.4282765082,5289,8.40%,IL,Rock Island County,-4.465024398,7.7,IL,Rock Island,7.4,Good,0.03896103896
17165,2551,8248,11234,0.2270785117,0.7341997508,5697,50.71%,IL,Saline County,26.37744236,0,IL,Saline,1.3,Good,0
17167,40731,49823,96472,0.4222054068,0.516450369,9092,9.42%,IL,Sangamon County,5.020208936,3,IL,Sangamon,3.5,Good,0.1666666667
17169,1074,2523,3792,0.2832278481,0.6653481013,1449,38.21%,IL,Schuyler County,20.14178482,0,IL,Schuyler,1.1,Good,0
17171,528,1965,2583,0.2044134727,0.7607433217,1437,55.63%,IL,Scott County,28.82069795,0,IL,Scott,0.6,Good,0
17173,2279,8209,10912,0.2088526393,0.7522910557,5930,54.34%,IL,Shelby County,28.27040427,0,IL,Shelby,0.6,Good,0
17163,60180,53479,119201,0.5048615364,0.4486455651,6701,5.62%,IL,St. Clair County,-2.947852788,2.8,IL,St. Clair,2.7,Good,0.03571428571
17175,748,1777,2707,0.2763206502,0.6564462505,1029,38.01%,IL,Stark County,20.37623762,0,IL,Stark,0.7,Good,0
17177,7531,10845,19525,0.3857106274,0.5554417414,3314,16.97%,IL,Stephenson County,9.017196343,0,IL,Stephenson,1.9,Good,0
17179,20568,38620,63347,0.3246878305,0.6096579159,18052,28.50%,IL,Tazewell County,15.24971278,2.1,IL,Tazewell,1.7,Good,0.1904761905
17181,2389,5780,8514,0.2805966643,0.6788818417,3391,39.83%,IL,Union County,20.75529441,0,IL,Union,2.8,Good,0
17183,9876,18582,29799,0.3314205175,0.6235779724,8706,29.22%,IL,Vermilion County,15.29622602,2.5,IL,Vermilion,2.1,Good,0.16
17185,1146,4039,5402,0.2121436505,0.7476860422,2893,53.55%,IL,Wabash County,27.89778206,0,IL,Wabash,2.7,Good,0
17187,2983,4267,7700,0.3874025974,0.5541558442,1284,16.68%,IL,Warren County,8.855172414,0,IL,Warren,5.5,Good,0
17189,1446,5566,7376,0.1960412148,0.7546095445,4120,55.86%,IL,Washington County,29.37820878,0,IL,Washington,1,Good,0
17191,1048,6963,8256,0.1269379845,0.8433866279,5915,71.64%,IL,Wayne County,36.91798777,0,IL,Wayne,1,Good,0
17193,1412,5639,7289,0.1937165592,0.7736314995,4227,57.99%,IL,White County,29.97447171,0,IL,White,1.4,Good,0
17195,11005,12597,25210,0.4365331218,0.4996826656,1592,6.31%,IL,Whiteside County,3.372595543,0,IL,Whiteside,2.8,Good,0
17197,146230,129726,291010,0.5024913233,0.4457784956,16504,5.67%,IL,Will County,-2.990331792,11.8,IL,Will,11.7,Good,0.008474576271
17199,8539,21503,31422,0.2717522755,0.6843294507,12964,41.26%,IL,Williamson County,21.57645962,1.7,IL,Williamson,1.8,Good,0.05882352941
17201,52595,53922,113027,0.4653312925,0.4770718501,1327,1.17%,IL,Winnebago County,0.6229052639,8.6,IL,Winnebago,7.6,Good,0.1162790698
17203,5068,13180,19389,0.2613853216,0.6797668781,8112,41.84%,IL,Woodford County,22.22709338,0,IL,Woodford,1.1,Good,0
18001,2802,9642,13039,0.2148937802,0.739473886,6840,52.46%,IN,Adams County,27.4831244,0,IN,Adams,0.7,Good,0
18003,55222,83801,145787,0.3787854884,0.5748180565,28579,19.60%,IN,Allen County,10.27851507,6.2,IN,Allen,6.2,Good,0
18005,9841,20637,32389,0.3038377227,0.6371607645,10796,33.33%,IN,Bartholomew County,17.7111359,8.4,IN,Bartholomew,7.6,Good,0.09523809524
18007,860,2579,3654,0.2353585112,0.705801861,1719,47.04%,IN,Benton County,24.99273044,0,IN,Benton,1.6,Good,0
18009,1243,3349,4822,0.2577768561,0.6945250933,2106,43.67%,IN,Blackford County,22.93118467,0,IN,Blackford,0.9,Good,0
18011,10181,19654,32061,0.3175509186,0.6130189327,9473,29.55%,IN,Boone County,15.87564941,0,IN,Boone,3.4,Good,0
18013,2518,5015,7908,0.318411735,0.6341679312,2497,31.58%,IN,Brown County,16.5737422,0,IN,Brown,0.9,Good,0
18015,1891,6273,8609,0.2196538506,0.7286560576,4382,50.90%,IN,Carroll County,26.83733464,0,IN,Carroll,2.5,Good,0
18017,3758,9697,14135,0.2658648744,0.6860275911,5939,42.02%,IN,Cass County,22.0698625,0,IN,Cass,8.3,Good,0
18019,18791,30012,51104,0.3677011584,0.5872730119,11221,21.96%,IN,Clark County,11.49621949,2.2,IN,Clark,3.7,Good,0.6818181818
